"restaurant" "phone" "street" "city" "state" "zip" "menu" "category" "item" "price" "low" "high"
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "From the Grill-BBQ" "Cajun Chicken" NA "3.79" "6.69"
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Breakfast" "Regular" "1.99" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Breakfast" "Grande" "2.89" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Breakfast" "Muffin" "1.2" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Breakfast" "Bagels" "0.65" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Breakfast" "Bagels with Creame" "1.59" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Sandwich Prices" "Mini" "3.39" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Sandwich Prices" "Regular" "4.39" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Sandwich Prices" "Large" "5.29" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Sandwich Prices" "Jumbo" "6.29" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Sandwich Prices" "Family" "11.69" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Sandwich Prices" "Regular Combo" "5.49" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Sandwich Prices" "Mini Combo" "4.59" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Specialty Prices" "Mini" "3.89" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Specialty Prices" "Regular" "4.89" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Specialty Prices" "Large" "5.89" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Specialty Prices" "Jumbo" "6.89" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Specialty Prices" "Family" "12.49" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Specialty Prices" "Regular Combo" "5.99" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Specialty Prices" "Mini Combo" "4.99" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Pizza" "Cheese" NA "1.39" "6.5"
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Pizza" "Additional Toppings" NA "0.29" "1"
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Pizza" "Dions Special" NA "9.9" "14.6"
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Gourmet Pizza" "The Kansas City" "5.39" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Gourmet Pizza" "TheSantorini" "5.39" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Gourmet Pizza" "The Duke City" "5.39" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Gourmet Pizza" "The Tuscany" "5.39" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Gourmet Pizza" "The Napoli" "5.39" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Salads" "Ranch Salad" NA "2.89" "8.89"
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Salads" "Greek Salad" NA "2.89" "8.89"
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Salads" "Chef Salad" NA "2.89" "8.89"
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Salads" "Turkey Salad" NA "2.89" "8.89"
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Salads" "Tossed Salad" NA "2.48" "5.79"
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Submarines" "Turkey and Swiss" NA "4.29" "5.49"
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Submarines" "Pastrami and Provolone" NA "4.29" "5.49"
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Submarines" "Roast Beef and Provolone" NA "4.29" "5.49"
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Submarines" "Ham and Swiss" NA "4.29" "5.49"
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Submarines" "Green Chile and Cheddar" NA "4.29" "5.49"
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Submarines" "Tuna and Cheddar" NA "4.29" "5.49"
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Gourmet Salads" "Chicken Caesar" NA "3.09" "4.09"
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Gourmet Salads" "Gourmet Chicken Salad" NA "3.09" "4.09"
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Gourmet Salads" "Tuna Salad" NA "3.09" "4.09"
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Extras" "Garlic Toast" NA "0.49" "1.59"
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Extras" "Cheese Toast with Pizza Sauce" NA "0.79" "2.49"
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Extras" "Original Baguette" "1.19" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Extras" "Wheat Baguette" "1.19" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Extras" "Brownie" "1.29" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Extras" "Cookies" "0.99" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Extras" "Fruit Cup" "1.39" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Extras" "Pizza Kit 14" "9.5" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Drinks" "Small" "0.85" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Drinks" "Medium" "0.99" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Drinks" "Large" "1.19" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Drinks" "Jumbo" "1.39" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Drinks" "Can Soda" "0.89" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Drinks" "Juice" "1.5" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Drinks" "Water" "0.99" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Drinks" "Soft Drink - Coke" NA "1.05" "2.55"
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Drinks" "Soba" "1.39" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Drinks" "Arizona Tea" "1.39" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Drinks" "Aquafina" "0.95" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Drinks" "Milk" "0.95" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Drinks" "Coffee" "0.95" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Drinks" "Soft Drinks - Sprite" NA "1.05" "1.4"
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Drinks" "Soft Drinks - Dr Pepper" NA "1.05" "1.4"
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Drinks" "Soft Drinks - Cherry Coke" NA "1.05" "1.4"
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Drinks" "Soft Drinks - Diet Coke" NA "1.05" "1.4"
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Desserts" "Carrot Cake" "2.29" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Desserts" "Cheese Cake" "2.29" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Desserts" "Brownies" "1.2" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Desserts" "Cookies" "1.1" NA NA
"DGs University Deli" "505-522-8409" "1305 E University Ave" "Las Cruces" "NM" "88001" "menu" "Desserts" "Cream Pies" "1.69" NA NA
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Fresh Baked Bagels" "Fresh Baked Bagels" NA "0.7" "7"
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Cream Cheese" "Plain" NA "1.1" "6.5"
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Cream Cheese" "Flavored" NA "1.25" "7.2"
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Cream Cheese" "Lox Spread" NA "1.5" "8.65"
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Bagel with Cream Cheese" "Plain or Plain Lite" "1.95" NA NA
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Bagel with Cream Cheese" "Flavored" "2.45" NA NA
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Bagel with Cream Cheese" "Lox Spread" "4.1" NA NA
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Breakfast Bagel Sandwich" "Egg Only" "2.2" NA NA
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Breakfast Bagel Sandwich" "Egg and Cheese" "2.75" NA NA
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Breakfast Bagel Sandwich" "Egg and Meat" "3" NA NA
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Breakfast Bagel Sandwich" "Cheese and Meat" "2.75" NA NA
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Breakfast Bagel Sandwich" "Egg Cheese and Meat" "3.25" NA NA
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Breakfast Bagel Sandwich" "Change the Bagel to a Croissant" "0.55" NA NA
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Breakfast Bagel Sandwich" "Extra Egg" "0.55" NA NA
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Breakfast Bagel Sandwich" "Extra Cheese" "0.3" NA NA
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Breakfast Bagel Sandwich" "Extra Meat" "0.8" NA NA
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Frittata" "Two Eggs, Veggies and Cheese" "2.5" NA NA
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Sandwiches, Combos" "Bagel Sandwich" NA "4.85" "5.85"
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Sandwiches, Combos" "Croissant Sandwich" NA "5.3" "6.3"
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Sandwiches, Combos" "B.L.T" NA "4.85" "5.85"
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Sandwiches, Combos" "Cranberry Turkey" NA "5.3" "6.3"
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Sandwiches, Combos" "New Yorker" NA "6.2" "7.2"
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Sandwiches, Combos" "Veggie" NA "4.25" "5.25"
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Garden Salads" "Veggie" "4.4" NA NA
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Garden Salads" "Chef" "4.95" NA NA
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Garden Salads" "Chicken, Egg or Tuna" "4.95" NA NA
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Pasta Salad" "Pasta Salad" NA "0.85" "2.5"
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Soup" "Soup" NA "2" "2.5"
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Espresso" "Latte" NA "2.75" "3.35"
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Espresso" "Cappuccino" NA "2.75" "3.35"
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Espresso" "Mocha" NA "3" "3.65"
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Espresso" "Americano" NA "1.55" "2.1"
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Drinks" "Coffee" NA "1.1" "1.4"
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Drinks" "Iced Tea" NA "1.1" "1.4"
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Drinks" "Soda" NA "1.1" "1.4"
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Drinks" "Hot Tea" NA "1.1" "1.1"
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Drinks" "Milk" NA "0.55" "1.65"
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Drinks" "Hot Chocolate" NA "1.25" "1.65"
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Drinks" "Chai Latte" NA "3" "3.65"
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Drinks" "Italian Cream Soda" NA "3.15" "3.5"
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Baked Goods" "Croissant" "1.35" NA NA
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Baked Goods" "Cinnamon Roll" "1.95" NA NA
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Baked Goods" "Muffin" "1.35" NA NA
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Baked Goods" "Cookie" "0.55" NA NA
"Durango Bagels" "505-522-3397" "2460 S Locust St" "Las Cruces" "NM" "88001" "menu" "Baked Goods" "Brownie" "1.1" NA NA
"Furrs" "505-647-9515" "2340 E Griggs Ave" "Las Cruces" "NM" "88001" "menu" "Hot Party Pack" "Carved Baked Ham" "49.95" NA NA
"Furrs" "505-647-9515" "2340 E Griggs Ave" "Las Cruces" "NM" "88001" "menu" "Hot Party Pack" "Carved Turkey" "49.95" NA NA
"Furrs" "505-647-9515" "2340 E Griggs Ave" "Las Cruces" "NM" "88001" "menu" "Hot Party Pack" "Sage Dressing" "49.95" NA NA
"Furrs" "505-647-9515" "2340 E Griggs Ave" "Las Cruces" "NM" "88001" "menu" "Hot Party Pack" "Turkey Gravy" "49.95" NA NA
"Furrs" "505-647-9515" "2340 E Griggs Ave" "Las Cruces" "NM" "88001" "menu" "Hot Party Pack" "Praline-Topped Sweet Potato Casserole" "49.95" NA NA
"Furrs" "505-647-9515" "2340 E Griggs Ave" "Las Cruces" "NM" "88001" "menu" "Hot Party Pack" "Seasoned Green Beans" "49.95" NA NA
"Furrs" "505-647-9515" "2340 E Griggs Ave" "Las Cruces" "NM" "88001" "menu" "Hot Party Pack" "Cranberry Sauce" "49.95" NA NA
"Furrs" "505-647-9515" "2340 E Griggs Ave" "Las Cruces" "NM" "88001" "menu" "Hot Party Pack" "2 Whole Pies" "49.95" NA NA
"Furrs" "505-647-9515" "2340 E Griggs Ave" "Las Cruces" "NM" "88001" "menu" "Holiday Feast" "Roasted Turkey" "61.95" NA NA
"Furrs" "505-647-9515" "2340 E Griggs Ave" "Las Cruces" "NM" "88001" "menu" "Holiday Feast" "Sage Dressing" "61.95" NA NA
"Furrs" "505-647-9515" "2340 E Griggs Ave" "Las Cruces" "NM" "88001" "menu" "Holiday Feast" "Turkey Gravy" "61.95" NA NA
"Furrs" "505-647-9515" "2340 E Griggs Ave" "Las Cruces" "NM" "88001" "menu" "Holiday Feast" "Praline-Topped Sweet Potato Casserole" "61.95" NA NA
"Furrs" "505-647-9515" "2340 E Griggs Ave" "Las Cruces" "NM" "88001" "menu" "Holiday Feast" "Seasoned Green Beans" "61.95" NA NA
"Furrs" "505-647-9515" "2340 E Griggs Ave" "Las Cruces" "NM" "88001" "menu" "Holiday Feast" "Cranberry Sauce" "61.95" NA NA
"Furrs" "505-647-9515" "2340 E Griggs Ave" "Las Cruces" "NM" "88001" "menu" "Holiday Feast" "2 Whole Pies" "61.95" NA NA
"Furrs" "505-647-9515" "2340 E Griggs Ave" "Las Cruces" "NM" "88001" "menu" "Holiday Turkey" "Roasted Turkey" "25.95" NA NA
"Furrs" "505-647-9515" "2340 E Griggs Ave" "Las Cruces" "NM" "88001" "menu" "Holiday Trimmings" "Sage Dressing" "37.95" NA NA
"Furrs" "505-647-9515" "2340 E Griggs Ave" "Las Cruces" "NM" "88001" "menu" "Holiday Trimmings" "Turkey Gravy" "37.95" NA NA
"Furrs" "505-647-9515" "2340 E Griggs Ave" "Las Cruces" "NM" "88001" "menu" "Holiday Trimmings" "Praline-Topped Sweet Potato Casserole" "37.95" NA NA
"Furrs" "505-647-9515" "2340 E Griggs Ave" "Las Cruces" "NM" "88001" "menu" "Holiday Trimmings" "Seasoned Green Beans" "37.95" NA NA
"Furrs" "505-647-9515" "2340 E Griggs Ave" "Las Cruces" "NM" "88001" "menu" "Holiday Trimmings" "Cranberry Sauce" "37.95" NA NA
"Furrs" "505-647-9515" "2340 E Griggs Ave" "Las Cruces" "NM" "88001" "menu" "Holiday Trimmings" "2 Whole Pies" "37.95" NA NA
"Furrs" "505-647-9515" "2340 E Griggs Ave" "Las Cruces" "NM" "88001" "menu" "Sides To-Go" "seasoned green beans" "3.99" NA NA
"Furrs" "505-647-9515" "2340 E Griggs Ave" "Las Cruces" "NM" "88001" "menu" "Sides To-Go" "Sage Dressing" "3.99" NA NA
"Furrs" "505-647-9515" "2340 E Griggs Ave" "Las Cruces" "NM" "88001" "menu" "Sides To-Go" "Turkey Gravy" "3.99" NA NA
"Furrs" "505-647-9515" "2340 E Griggs Ave" "Las Cruces" "NM" "88001" "menu" "Sides To-Go" "Macaroni And Cheese" "3.99" NA NA
"Furrs" "505-647-9515" "2340 E Griggs Ave" "Las Cruces" "NM" "88001" "menu" "Sides To-Go" "Praline-Topped Sweet Potato Casserole" "3.99" NA NA
"Furrs" "505-647-9515" "2340 E Griggs Ave" "Las Cruces" "NM" "88001" "menu" "Sides To-Go" "Mashed Potatoes" "3.99" NA NA
"Furrs" "505-647-9515" "2340 E Griggs Ave" "Las Cruces" "NM" "88001" "menu" "Sides To-Go" "Other" "3.99" NA NA
"Furrs" "505-647-9515" "2340 E Griggs Ave" "Las Cruces" "NM" "88001" "menu" "Whole Pies" "Chocolate Chiffon" "6.99" NA NA
"Furrs" "505-647-9515" "2340 E Griggs Ave" "Las Cruces" "NM" "88001" "menu" "Whole Pies" "Apple" "6.99" NA NA
"Furrs" "505-647-9515" "2340 E Griggs Ave" "Las Cruces" "NM" "88001" "menu" "Whole Pies" "Cherry" "6.99" NA NA
"Furrs" "505-647-9515" "2340 E Griggs Ave" "Las Cruces" "NM" "88001" "menu" "Whole Pies" "Coconut Meringue" "6.99" NA NA
"Furrs" "505-647-9515" "2340 E Griggs Ave" "Las Cruces" "NM" "88001" "menu" "Whole Pies" "Pecan" "6.99" NA NA
"Furrs" "505-647-9515" "2340 E Griggs Ave" "Las Cruces" "NM" "88001" "menu" "Whole Pies" "Butter Chess" "6.99" NA NA
"Furrs" "505-647-9515" "2340 E Griggs Ave" "Las Cruces" "NM" "88001" "menu" "Whole Pies" "Pumpkin" "6.99" NA NA
"Furrs" "505-647-9515" "2340 E Griggs Ave" "Las Cruces" "NM" "88001" "menu" "Whole Pies" "Millionaire" "6.99" NA NA
"Grandys" "505-526-4803" "1345 El Paseo Rd" "Las Cruces" "NM" "88001" "menu" "Fried Chicken" "2 Pc & Roll" NA "3.39" "3.79"
"Grandys" "505-526-4803" "1345 El Paseo Rd" "Las Cruces" "NM" "88001" "menu" "Fried Chicken" "2 Pc. Chicken Dinner" NA "5.59" "5.99"
"Grandys" "505-526-4803" "1345 El Paseo Rd" "Las Cruces" "NM" "88001" "menu" "Fried Chicken" "3 Pc. & Rolls" NA "4.59" "5.39"
"Grandys" "505-526-4803" "1345 El Paseo Rd" "Las Cruces" "NM" "88001" "menu" "Fried Chicken" "3 Pc Chicken Dinner" NA "6.39" "7.19"
"Grandys" "505-526-4803" "1345 El Paseo Rd" "Las Cruces" "NM" "88001" "menu" "Fried Chicken" "1 Pc. Snack Pack" "3.19" NA NA
"Grandys" "505-526-4803" "1345 El Paseo Rd" "Las Cruces" "NM" "88001" "menu" "Fried Chicken" "Kids Meal - Leg" "3.59" NA NA
"Grandys" "505-526-4803" "1345 El Paseo Rd" "Las Cruces" "NM" "88001" "menu" "Fried Chicken" "Kids Meal - Nuggets" "3.99" NA NA
"Grandys" "505-526-4803" "1345 El Paseo Rd" "Las Cruces" "NM" "88001" "menu" "Fried Chicken" "6 Livers/ Gizzards & Roll" "3.69" NA NA
"Grandys" "505-526-4803" "1345 El Paseo Rd" "Las Cruces" "NM" "88001" "menu" "Fried Chicken" "Dozen Livers /Gizzards & Rolls" "5.59" NA NA
"Grandys" "505-526-4803" "1345 El Paseo Rd" "Las Cruces" "NM" "88001" "menu" "Fried Chicken" "Livers / Gizzards Dinner" "5.59" NA NA
"Grandys" "505-526-4803" "1345 El Paseo Rd" "Las Cruces" "NM" "88001" "menu" "Chicken Filets" "Sw Grilled Chicken Dinner" "5.99" NA NA
"Grandys" "505-526-4803" "1345 El Paseo Rd" "Las Cruces" "NM" "88001" "menu" "Chicken Filets" "Chicken Fried Chicken Dinner" "6.59" NA NA
"Grandys" "505-526-4803" "1345 El Paseo Rd" "Las Cruces" "NM" "88001" "menu" "Country Fried Steaks" "Country Steak Dinner" "5.59" NA NA
"Grandys" "505-526-4803" "1345 El Paseo Rd" "Las Cruces" "NM" "88001" "menu" "Country Fried Steaks" "Double Country Steak Dinner" "6.59" NA NA
"Grandys" "505-526-4803" "1345 El Paseo Rd" "Las Cruces" "NM" "88001" "menu" "Country Fried Steaks" "Steak & Chicken Combo" "6.59" NA NA
"Grandys" "505-526-4803" "1345 El Paseo Rd" "Las Cruces" "NM" "88001" "menu" "Family Chicken Orders" "6 Pack (6 Pieces, 4 Rolls)" "8.49" NA NA
"Grandys" "505-526-4803" "1345 El Paseo Rd" "Las Cruces" "NM" "88001" "menu" "Family Chicken Orders" "6 Pack With Vegetables" "10.99" NA NA
"Grandys" "505-526-4803" "1345 El Paseo Rd" "Las Cruces" "NM" "88001" "menu" "Family Chicken Orders" "10 Pack" "13.99" NA NA
"Grandys" "505-526-4803" "1345 El Paseo Rd" "Las Cruces" "NM" "88001" "menu" "Family Chicken Orders" "10 Pack With Vegetables" "17.99" NA NA
"Grandys" "505-526-4803" "1345 El Paseo Rd" "Las Cruces" "NM" "88001" "menu" "Family Chicken Orders" "15 Pack" "19.49" NA NA
"Grandys" "505-526-4803" "1345 El Paseo Rd" "Las Cruces" "NM" "88001" "menu" "Family Chicken Orders" "15 Pack With Vegetables" "24.49" NA NA
"Grandys" "505-526-4803" "1345 El Paseo Rd" "Las Cruces" "NM" "88001" "menu" "Salads" "Garden Or Caesar Salad" "3.49" NA NA
"Grandys" "505-526-4803" "1345 El Paseo Rd" "Las Cruces" "NM" "88001" "menu" "Salads" "Dinner Or Side Caesar Salad" "1.89" NA NA
"Grandys" "505-526-4803" "1345 El Paseo Rd" "Las Cruces" "NM" "88001" "menu" "Salads" "Add Grilled Or Crispy Chicken" "1.79" NA NA
"Grandys" "505-526-4803" "1345 El Paseo Rd" "Las Cruces" "NM" "88001" "menu" "Roast Chicken" "Quarter Roast & Roll" NA "3.39" "3.79"
"Grandys" "505-526-4803" "1345 El Paseo Rd" "Las Cruces" "NM" "88001" "menu" "Roast Chicken" "Quarter Roast Dinner" NA "5.59" "5.99"
"Grandys" "505-526-4803" "1345 El Paseo Rd" "Las Cruces" "NM" "88001" "menu" "Roast Chicken" "3 Quarters & Rolls" NA "8.49" "9.69"
"Grandys" "505-526-4803" "1345 El Paseo Rd" "Las Cruces" "NM" "88001" "menu" "Roast Chicken" "3 Quarters With Veg" NA "10.99" "12.19"
"Grandys" "505-526-4803" "1345 El Paseo Rd" "Las Cruces" "NM" "88001" "menu" "Roast Chicken" "5 Quarters & Rolls" NA "13.99" "15.99"
